id,age,gender,activities,bike,1s_critical_power,15s_critical_power,2m_critical_power,3m_critical_power,5m_critical_power,8m_critical_power,10m_critical_power,20m_critical_power,30m_critical_power,weightkg,5s_critical_power,10s_critical_power,20s_critical_power,30s_critical_power,gender_encoded,fatigue_index,early_decay,mid_decay,late_decay,anaerobic_reserve,decay_curvature,sprint_wpk_1s,sprint_wpk_15s,sprint_wpk_30s
69dcdda1-fb0c-432a-a706-a93cb202587d,37,M,741,289,2320.0,656.2,525.275,502.21111,501.45333,501.38542,499.7,473.39,465.74944,74.99986504723347,1335.0,768.0,591.0,582.0,0,0.2508620689655172,0.5754310344827587,0.4915355805243446,0.886924718073758,1738.0,1.1428616713377915,30.933388993952306,8.74934907665151,7.760013963138035
885395be-5931-4870-8d01-e6e971e6b827,29,M,302,291,1533.0,1157.46667,429.175,408.11667,336.61667,288.19375,275.31667,254.41667,238.93278,65.0,1432.0,1363.0,1062.0,858.0,0,0.5596868884540117,0.9341161121983039,0.808286780726257,0.7412740446340454,675.0,-0.018392003099014786,23.584615384615386,17.80717953846154,13.2
e14d6923-24c2-4e6f-bb01-553f3afe0560,48,M,352,294,1000.0,815.46667,331.41667,310.78889,302.38333,267.82708,264.715,239.93667,236.26222,66.48295454545455,942.0,857.0,768.0,706.0,0,0.706,0.942,0.8656758704883227,0.8657619323668986,294.0,0.05984941528672394,15.041449448765063,12.26580069395778,10.619263310828135
000c6417-e1e4-497e-89e6-bb21e17ec355,22,M,399,394,1978.0,1045.8,536.75,480.61111,445.49333,413.17083,407.16167,382.40083,363.41278,71.0,1200.0,1149.0,924.0,784.0,0,0.39635995955510617,0.6066734074823054,0.8714999999999999,0.749665327978581,1194.0,0.34917568902500395,27.859154929577464,14.729577464788731,11.04225352112676
4ecf1a4b-0f60-4084-af56-1cabcdfb7d09,47,M,33,31,804.0,647.4,372.38333,315.95556,300.20333,263.21875,262.74,236.4775,233.17778,86.0,731.0,700.0,613.0,539.0,0,0.6703980099502488,0.9092039800995025,0.8856361149110806,0.8325610132839049,265.0,0.033386157103675984,9.348837209302326,7.527906976744186,6.267441860465116
70d7b80b-aed8-4983-bb04-469ca239422e,50,M,1569,748,1398.0,805.86667,357.95,331.90556,277.45667,265.66042,259.93167,247.23833,243.37,67.5,1177.0,895.0,787.0,630.0,0,0.45064377682403434,0.8419170243204578,0.6846785641461343,0.781767038460593,768.0,0.30468112820593696,20.711111111111112,11.938765481481482,9.333333333333334
971e7494-ab61-42f0-a49c-73c641f5a4c0,43,M,378,78,585.0,445.66667,208.91667,197.76667,181.14333,174.1125,172.44333,154.85667,150.53056,79.0,568.0,520.0,374.0,298.0,0,0.5094017094017094,0.9709401709401709,0.7846244190140845,0.6686611767489815,287.0,-0.13043725808926787,7.405063291139241,5.641350253164557,3.7721518987341773
d2705c23-d8d4-48fb-bd04-262e2741fe6b,44,M,40,40,719.0,638.86667,328.45833,307.32778,308.79,297.42708,289.37,274.42,251.45778,70.0,694.0,662.0,620.0,538.0,0,0.7482614742698191,0.9652294853963839,0.9205571613832852,0.8421162431278502,181.0,-0.05367163903541794,10.271428571428572,9.126666714285713,7.685714285714286
4c06e8da-29df-4c9e-bb77-53c26dd83aa8,40,M,415,412,927.0,705.46667,420.525,389.06111,372.63667,354.5625,349.16333,332.58333,284.76111,76.24289156626506,829.0,726.0,688.0,597.0,0,0.6440129449838188,0.8942826321467098,0.8509851266586249,0.8462483422498188,330.0,0.1061516247847134,12.158510530707188,9.252884505132615,7.83023817349751
66f5686c-cae3-4163-9791-ade6b0511690,46,M,18,18,340.0,309.6,255.60833,249.76667,233.89333,200.06667,200.63167,199.93167,195.48778,65.0,331.0,322.0,307.0,294.0,0,0.8647058823529412,0.9735294117647059,0.9353474320241693,0.9496124031007751,46.0,0.041963101517744406,5.230769230769231,4.763076923076923,4.523076923076923
51140cd2-ffe1-42fa-9b6a-b3d468cf3165,48,M,141,122,965.0,660.0,404.67731,365.33333,346.28333,317.02708,305.78,294.82667,284.52556,69.0,894.0,815.0,616.0,558.0,0,0.5782383419689119,0.9264248704663213,0.738255033557047,0.8454545454545455,407.0,0.21200739367935473,13.985507246376812,9.565217391304348,8.08695652173913
2fb58d55-9e95-4d1f-91db-ddad4bb65fc6,18,M,101,99,1192.0,793.2,445.15833,394.76667,369.62,342.63333,331.12167,305.81333,291.01889,69.0,1116.0,1023.0,726.0,657.0,0,0.5511744966442953,0.9362416107382551,0.7107526881720431,0.8282904689863843,535.0,0.21892107281862394,17.27536231884058,11.495652173913044,9.521739130434783
9c5e2c7f-aae5-454a-8bc5-eb42282ea0ef,40,M,914,892,1093.0,810.66667,417.275,406.76667,356.51,316.91667,315.03333,305.63958,291.51167,66.0,1048.0,920.0,753.0,675.0,0,0.6175663311985361,0.958828911253431,0.7735368988549618,0.8326480228920723,418.0,0.11568026198948989,16.560606060606062,12.282828333333333,10.227272727272727
07510443-f1c0-44c3-8ff8-c8e7d45ffd5f,56,M,601,489,1202.0,895.73333,452.88333,407.32222,363.85333,338.06875,331.22167,296.15208,277.71667,70.00166389351081,1085.0,993.0,860.0,736.0,0,0.6123128119800333,0.9026622296173045,0.8255606728110599,0.8216731200568366,466.0,0.09768674200677374,17.17102041786504,12.795886271540969,10.514035796629509
7a97cbea-eff7-4e32-9201-829e58cc5bba,66,M,43,43,684.0,540.26667,227.81667,218.63333,210.41,205.24792,203.605,191.46083,184.69111,74.0,645.0,592.0,510.0,440.0,0,0.6432748538011696,0.9429824561403509,0.8376227441860464,0.8144126307106823,244.0,0.030606942542653393,9.243243243243244,7.300900945945946,5.945945945945946
0c403203-98e0-49ce-bed7-7d95171ac612,59,M,1013,1011,1006.0,878.53333,330.61667,304.33333,275.07333,258.63333,255.41667,241.975,238.34111,95.0,942.0,904.0,836.0,723.0,0,0.7186878727634195,0.9363817097415507,0.9326256157112526,0.822962516402195,283.0,-0.059361120336255624,10.589473684210526,9.247719263157894,7.610526315789474
d2d3a3e2-599f-4662-bd48-f4711669075e,32,F,491,417,1441.0,968.53333,435.45833,424.82778,393.81,305.63333,249.655,227.28292,218.06611,65.0,1265.0,1118.0,934.0,691.0,1,0.47952810548230396,0.8778625954198473,0.7656389960474308,0.7134498923232719,750.0,0.05966662717272264,22.16923076923077,14.900512769230769,10.63076923076923
a135d425-a2f5-477b-9571-b80d3df82c96,44,M,146,61,1205.0,872.73333,363.56667,319.28889,297.44667,261.77917,255.00667,246.0,229.98,68.0,1133.0,973.0,763.0,662.0,0,0.5493775933609959,0.9402489626556016,0.7702853751103266,0.7585364019499519,543.0,0.04624031134482198,17.720588235294116,12.834313676470588,9.735294117647058
915bbe0f-2246-499a-972e-59787cb0640e,45,M,282,282,968.0,862.13333,405.725,376.01111,362.39333,345.36875,332.285,303.62917,290.23778,62.0,912.0,893.0,746.0,680.0,0,0.7024793388429752,0.9421487603305785,0.9453216337719298,0.7887411103802239,288.0,-0.12149498230674283,15.612903225806452,13.90537629032258,10.96774193548387
fdbeef08-b946-4cf4-80aa-8073acbc174f,43,M,191,190,913.0,722.6,306.5,298.16111,275.39333,260.37292,259.185,248.10583,234.18611,71.73821989528795,845.0,773.0,679.0,555.0,0,0.6078860898138007,0.9255202628696605,0.8551479289940829,0.7680597841129255,358.0,-0.030007643085677493,12.726828200262736,10.072733907458765,7.736461830389724
2096af1e-f6a1-454f-8929-75ec4a9a442d,44,M,425,182,1231.0,846.06667,395.26667,385.63889,379.71667,368.08958,364.675,290.52417,276.72944,95.0,1028.0,901.0,814.0,692.0,0,0.5621445978878961,0.8350934199837531,0.8230220525291829,0.8179024473331398,539.0,0.17397175650661456,12.957894736842105,8.905964947368421,7.28421052631579
42e5259a-51d6-44a1-847f-f10d01812cef,45,M,216,197,1000.0,927.16382,553.81124,467.97459,434.29514,408.1456,393.82354,347.86464,335.53887,67.70000000000002,1000.0,977.0,839.0,694.0,0,0.694,1.0,0.92716382,0.748519285405248,306.0,-0.21403330162447443,14.771048744460852,13.695181979320528,10.251107828655831
a5bd4bc8-558d-49ee-b2a7-a430a7671ebe,30,M,188,104,1231.0,790.73333,383.28333,341.61667,322.65667,315.64583,313.98,273.0875,258.18389,68.8468085106383,952.0,848.0,680.0,584.0,0,0.4744110479285134,0.7733549959382616,0.830602237394958,0.7385549310283911,647.0,0.1395615475895413,17.880276902157117,11.485402840101367,8.482600902404352
50e2b791-3408-489d-9649-8688af208ca9,29,M,16,13,2224.0,472.4,323.61667,317.67778,310.29333,290.61875,284.57,273.8975,247.10222,58.6625,1010.0,582.0,422.0,381.0,0,0.17131294964028776,0.454136690647482,0.4677227722772277,0.806519898391194,1843.0,1.33420986185076,37.91178350735137,8.052844662262943,6.494779458768378
59212253-1b76-4bb0-959a-07bc4de242f7,30,M,89,89,935.0,756.33333,344.95,331.77778,324.81,308.53333,310.32333,291.97833,268.37722,71.0,889.0,796.0,706.0,591.0,0,0.6320855614973262,0.9508021390374332,0.8507686501687289,0.7814015019012847,344.0,-0.03460183671422179,13.169014084507042,10.652582112676058,8.32394366197183
7ad25200-694b-49f3-a978-1ac9d8f4b22f,31,M,305,260,678.0,471.06667,297.39167,272.44444,261.95667,250.425,241.15667,215.99833,206.78667,60.001074754098354,507.0,485.0,461.0,443.0,0,0.6533923303834809,0.7477876106194691,0.9291255818540434,0.9404189007895635,235.0,0.3027177901994911,11.299797591603797,7.85097053562068,7.383201081239649
1ece5249-7c04-4e99-a272-cd24e361fb63,58,M,128,128,861.0,669.2,597.05,544.89444,510.39667,457.9375,456.97,431.25833,428.10444,65.0,766.0,701.0,668.0,663.0,0,0.7700348432055749,0.8896631823461092,0.8736292428198434,0.9907352062163777,198.0,0.24270355638825425,13.246153846153845,10.295384615384616,10.2
d6ab99a9-9cf6-49bf-a8cc-d325c4f5be37,20,M,380,173,905.093,672.75473,446.16667,408.82778,358.35333,337.91354,330.2775,315.25333,297.75833,106.0,855.0,761.0,656.0,623.0,0,0.6883270558937038,0.944654306242563,0.7868476374269006,0.926043284749555,282.09299999999996,0.21982257878691858,8.538613207547169,6.346742735849056,5.877358490566038
42419a1b-5777-4419-a38e-cbf637d6ab87,38,M,25,8,586.0,397.46667,235.44167,220.72222,213.81,207.17917,204.77167,194.455,189.36611,70.08,470.0,418.0,376.0,354.0,0,0.6040955631399317,0.8020477815699659,0.8456737659574468,0.8906407171197525,232.0,0.27239453966627725,8.361872146118722,5.671613441780822,5.051369863013699
09684437-c319-4369-ace4-d0335d9c2b27,47,M,735,220,1782.0,824.06667,460.24167,429.01667,411.41,395.48958,383.79167,356.435,346.18444,70.98720000000002,1375.0,895.0,777.0,713.0,0,0.4001122334455668,0.7716049382716049,0.5993212145454546,0.865221256916021,1069.0,0.6264701547838643,25.103117181689086,11.608665646764486,10.044064282011403
3486492f-3343-421e-a1a2-42b00ff3b1a4,49,M,1334,632,1135.0,872.2,437.68333,373.0,348.33667,327.69167,322.93833,292.82167,261.40167,96.1183283358321,1059.0,937.0,843.0,797.0,0,0.7022026431718061,0.9330396475770925,0.8236071765816809,0.9137812428342122,338.0,0.17320509788838656,11.80836183536581,9.074231887934856,8.291862892322953
e3cd8103-3a20-43a3-9bfe-6735c7fa3d57,28,M,131,47,1379.0,898.86667,312.25833,281.72778,268.32,260.85208,259.28167,250.89,230.71056,60.0,1236.0,1020.0,808.0,624.0,0,0.45250181290790426,0.896301667875272,0.7272384061488674,0.6942075180070922,755.0,0.06299481768225412,22.983333333333334,14.981111166666667,10.4
e528299a-0f78-45a7-bdaf-3b265cf68d7a,31,F,84,12,810.0,344.26667,164.21667,151.98333,148.10667,144.54375,143.555,136.69417,126.91444,49.0,478.0,353.0,315.0,257.0,1,0.3172839506172839,0.5901234567901235,0.7202231589958159,0.7465143227486994,553.0,0.5632772114682254,16.53061224489796,7.025850408163265,5.244897959183674
759beb55-9a42-4449-a7cd-6022ee75bc10,54,M,110,46,945.0,783.26667,309.875,287.82778,270.73,255.62083,254.09833,228.8175,226.64611,71.0,899.0,838.0,730.0,513.0,0,0.5428571428571428,0.9513227513227513,0.8712643715239154,0.6549493546048627,432.0,-0.23548565277757572,13.309859154929578,11.031924929577464,7.225352112676056
19018bb5-ccc5-41e1-a8fa-85a18bf8d59e,43,M,390,53,960.0,851.4,422.4,395.8,352.55333,317.32917,315.52667,285.6925,281.18222,67.00256410256411,931.0,893.0,764.0,698.0,0,0.7270833333333333,0.9697916666666667,0.914500537056928,0.819826168663378,262.0,-0.07861171956384982,14.32780988098427,12.706976388197925,10.417511767632313
1f511f40-6937-4b78-b44e-29a5fbb90408,59,M,330,322,568.0,302.73333,279.64167,277.95,269.42333,252.35625,242.47667,193.48167,177.16778,73.5,285.0,284.0,283.0,281.0,0,0.49471830985915494,0.5017605633802817,1.062222210526316,0.9282096556728655,287.0,0.5547714500849965,7.727891156462585,4.118820816326531,3.82312925170068
91b95e18-d27f-4b23-ac7a-9a1dfd8d7536,38,M,69,9,925.0,726.53333,222.825,207.19444,182.17333,171.99792,168.00333,152.62917,149.55222,79.5449275362319,881.0,794.0,585.0,437.0,0,0.47243243243243244,0.9524324324324325,0.8246689330306469,0.6014865140460934,488.0,-0.26684178629765753,11.628648471377034,9.133622375469153,5.49375068323434
088c6d80-8707-4123-91b1-59980e99c3b7,20,M,79,79,735.0,600.2,327.3,297.48333,288.21333,286.29583,276.11833,271.87417,257.81611,80.0,707.0,686.0,570.0,500.0,0,0.6802721088435374,0.9619047619047619,0.848939179632249,0.8330556481172942,235.0,0.019952731622495,9.1875,7.5025,6.25
db96dc22-a88f-4929-88e1-53e39d5da2e0,39,M,235,217,2000.0,541.33333,230.61667,214.64444,187.78333,181.45417,178.55833,173.13333,154.50833,75.08297872340425,1600.0,800.0,491.0,396.0,0,0.198,0.8,0.33833333125000004,0.7315270981005363,1604.0,0.9942462190048067,26.637195726713706,7.209800932301851,5.274164753889314
924e6694-7d7c-4ad1-90c8-64f0d26dced1,20,M,279,52,766.0,505.73333,350.125,332.11111,317.43333,311.27083,309.88333,302.2625,299.325,85.0,727.0,633.0,433.0,412.0,0,0.5378590078328982,0.9490861618798956,0.6956441953232463,0.814658586967167,354.0,0.21018648997902734,9.011764705882353,5.949803882352941,4.847058823529411
04986b17-08f5-4c02-a1ca-84f8250306d5,53,M,646,432,2000.0,614.6,551.925,530.48333,512.92333,503.43125,502.81833,483.97583,449.96389,65.0,1600.0,800.0,614.0,611.0,0,0.3055,0.8,0.384125,0.9941425317279531,1389.0,1.174056119320909,30.76923076923077,9.455384615384617,9.4
b8df10d5-da9a-4991-90e5-930838c9599c,39,M,845,694,1137.0,834.4,379.95833,346.17222,314.73333,269.27083,265.785,257.5575,248.66944,62.53609467455621,993.0,913.0,750.0,648.0,0,0.5699208443271768,0.8733509234828496,0.840281973816717,0.7766059443911794,489.0,0.05661338272968486,18.18149991484208,13.342694396608822,10.362015782601292
1ac617bd-551b-43b5-abab-44ea0bd2cc86,33,M,294,293,1542.0,930.66667,468.325,461.74444,431.84667,383.49792,361.74333,340.26583,336.97222,64.08163265306122,1049.0,962.0,860.0,702.0,0,0.45525291828793774,0.6802853437094682,0.8871941563393708,0.7542979915677006,840.0,0.22296660055745487,24.063057324840766,14.523142302547772,10.954777070063695
08bcd1ae-f588-4e53-96b4-d2c394fd9804,50,M,33,31,840.0,542.06667,381.0,336.23889,320.93667,313.39167,309.91,276.11917,248.76,72.0,627.0,609.0,519.0,486.0,0,0.5785714285714286,0.7464285714285714,0.8645401435406699,0.8965686822250111,354.0,0.32883251322798834,11.666666666666666,7.528703750000001,6.75
618ce128-7771-4059-bddf-b352afbacf27,28,M,59,59,1210.0,835.4,373.43333,351.9,344.66667,299.71458,292.05667,277.35917,262.72111,77.11070000000001,1088.0,967.0,795.0,665.0,0,0.5495867768595041,0.8991735537190083,0.7678308823529412,0.796025855877424,545.0,0.14234137512049028,15.691726310356408,10.833775338571689,8.623965286270257
a94611b8-8edb-4e9f-b81f-1a52c86a3a44,56,M,324,147,923.61527,652.448,404.21064,354.18511,321.43728,300.61841,294.01996,281.44145,269.06689,90.0,724.0,680.0,608.0,586.0,0,0.6344633085158932,0.783876169565711,0.901171270718232,0.8981558683603904,337.61527,0.24015251498277923,10.262391888888889,7.249422222222222,6.511111111111111
69949f77-208f-4371-b47a-982b57bec060,52,M,334,315,868.0,722.6,362.11667,359.88889,346.38333,332.38958,331.06833,325.52833,282.62556,80.23914071856288,865.0,812.0,699.0,600.0,0,0.6912442396313364,0.9965437788018433,0.8353757225433526,0.8303349017437033,268.0,-0.002590267550583114,10.817663203105477,9.005579989129053,7.477647375418532
e1bd106b-1c3b-4caf-bd6f-b7218ea6def9,39,M,486,88,1000.0,1000.0,488.8281,516.38239,385.38132,345.21811,324.52521,271.57337,251.98843,62.0,1000.0,1000.0,999.0,912.0,0,0.912,1.0,1.0,0.912,88.0,-0.09211528890780585,16.129032258064516,16.129032258064516,14.709677419354838
acf06079-16fa-4e58-a612-b8f9bcf0e6e2,52,M,181,169,964.0,600.0,321.51667,295.03333,262.23667,245.07292,242.425,214.1,201.04444,74.97882000000001,741.0,644.0,571.0,521.0,0,0.5404564315352697,0.7686721991701245,0.8097165991902834,0.8683333333333333,443.0,0.33298202593161985,12.856964140006468,8.0022598381783,6.948628959484824
d7a67e15-5e06-41da-8445-d95672add2d2,49,F,323,194,392.0,310.33333,178.075,170.5,157.67333,154.27083,149.17667,143.3,137.90833,55.5,348.0,321.0,273.0,265.0,1,0.6760204081632653,0.8877551020408163,0.8917624425287356,0.8539205247467296,127.0,0.0756977100410472,7.063063063063063,5.591591531531531,4.774774774774775
3190bec0-d5bd-4914-97ac-1a5d94b53019,41,M,1163,1161,907.0,683.46667,348.30833,340.41667,313.57333,295.82083,292.115,279.1775,268.67,56.57721410146174,851.0,798.0,623.0,504.0,0,0.5556780595369349,0.938257993384785,0.8031335722679201,0.7374170857519651,403.0,-0.021637064331192946,16.03118878164357,12.080246100034499,8.90817987425398
137f4f91-25ef-4fcf-b78d-b0c43de96401,52,M,647,639,768.0,598.2,302.89167,292.22222,273.50667,267.78333,267.2,258.88583,253.14167,58.0,677.0,644.0,553.0,487.0,0,0.6341145833333334,0.8815104166666666,0.8836041358936485,0.8141089936476095,281.0,0.044203563838566495,13.241379310344827,10.313793103448276,8.39655172413793
6d1c04df-1473-41b1-84c5-4ad11b336038,20,M,250,247,699.0,547.0,302.85,277.62778,261.61667,251.79792,249.89667,245.91417,231.88333,77.87204000000001,611.0,572.0,514.0,423.0,0,0.6051502145922747,0.8741058655221745,0.8952536824877251,0.773308957952468,276.0,-0.011874683563874555,8.976264137937056,7.0243440392726315,5.431988169309548
7f8d3e24-9295-40b9-aa35-edbad7c91dd6,50,M,93,93,576.0,446.86667,270.2,260.45,250.71333,243.77917,228.99667,218.2825,198.47278,62.0,470.0,451.0,444.0,415.0,0,0.7204861111111112,0.8159722222222222,0.9507801489361702,0.9286886399471234,161.0,0.17986563549640078,9.290322580645162,7.207526935483871,6.693548387096774
8f966053-511a-480a-b1c9-88710c32960f,22,M,48,22,825.0,623.13333,358.7,339.03333,312.54667,300.27917,289.83333,280.17417,259.23556,60.0,761.0,684.0,610.0,527.0,0,0.6387878787878788,0.9224242424242424,0.8188348620236531,0.8457259058827747,298.0,0.11306291741391661,13.75,10.3855555,8.783333333333333
7dd43734-4b61-49ff-ab62-5c4bc7e16c13,40,M,727,629,1250.0,904.0,437.34167,416.25556,357.73444,309.96458,299.17833,288.44625,271.115,71.0,1097.0,986.0,821.0,726.0,0,0.5808,0.8776,0.8240656335460347,0.8030973451327433,524.0,0.10479012433679014,17.6056338028169,12.732394366197184,10.225352112676056
89736cf8-fbec-4148-a19b-cc77808abd52,49,M,30,30,959.9465,647.06667,424.78138,400.09715,380.92941,368.57954,361.97146,309.98357,301.02447,97.0,819.0,706.0,600.0,553.0,0,0.5760737707778506,0.8531725465950446,0.7900691941391942,0.8546260001307129,406.9465,0.2373368872358146,9.896355670103093,6.670790412371135,5.701030927835052
ab43baa9-f953-499b-bb7f-1c971f363d20,43,M,1077,1008,2195.0,715.53333,383.85,352.51667,345.69667,325.70208,319.31,310.3975,285.26056,58.89535747446611,769.0,745.0,657.0,584.0,0,0.2660592255125285,0.35034168564920276,0.9304724707412223,0.816174419156687,1611.0,0.9177819468959294,37.269491079184554,12.149231462093038,9.915891931773931
e50242ee-18eb-4a77-a326-7ea9f1e8f5b7,56,M,1185,1183,1093.0,845.2,398.0,378.44444,346.34333,335.15208,311.73667,298.395,289.31611,71.98042194092827,960.0,888.0,827.0,715.0,0,0.6541628545288197,0.8783165599268069,0.8804166666666667,0.8459536204448651,378.0,0.08981745938674379,15.184684536817326,11.74208176625618,9.93325658172405
07a7e891-8394-4436-bce8-29978874f832,45,M,7,0,876.0,1679.13333,797.19167,572.2,394.75,298.34167,258.43333,178.77667,148.98889,69.0,2314.0,1192.0,630.0,441.0,0,0.5034246575342466,2.641552511415525,0.7256410242005186,0.2626354870818984,435.0,-1.9876551621927936,12.695652173913043,24.335265652173913,6.391304347826087
0d2481ea-215c-4791-a804-1349ca56f670,57,M,112,110,449.0,371.13333,260.57917,240.825,212.34833,206.4125,202.68833,194.03833,192.41556,58.0,423.0,397.0,359.0,351.0,0,0.7817371937639198,0.9420935412026726,0.8773837588652482,0.9457517598863998,98.0,0.13468635500852155,7.741379310344827,6.398850517241379,6.051724137931035
5b29d991-aed3-414e-82a7-028f9e65cfc0,64,M,732,727,2000.0,1620.0,449.25,366.0,282.11333,271.07708,258.47833,250.9675,227.42722,99.96857923497268,1076.0,728.0,599.0,571.0,0,0.2855,0.538,1.5055762081784387,0.35246913580246914,1429.0,-0.8320711872547664,20.006286128155022,16.205091763805566,5.711794689588259
2d1f3ae4-657d-4545-adf0-6f9a0dcad734,34,M,24,16,626.0,459.26667,260.375,231.54444,222.77333,208.80417,199.95333,155.74083,129.85944,76.0,532.0,492.0,446.0,417.0,0,0.6661341853035144,0.8498402555910544,0.8632832142857142,0.9079692197128088,209.0,0.21317454940103353,8.236842105263158,6.0429825,5.4868421052631575
d2fe442d-1771-4e93-909e-6424f7148831,64,M,63,60,716.56413,505.26667,304.2,281.40403,275.30333,254.8125,243.06667,224.1125,203.72889,68.06825396825398,639.0,552.0,472.0,420.0,0,0.5861303718900917,0.8917554943756395,0.7907146635367762,0.8312442219867778,296.56413,0.16454976046229675,10.52714133572744,7.422941540936966,6.1702772660494825
4d0803b3-1dfc-4532-9719-b99c71a8847b,45,M,277,266,1084.0,739.73333,310.65833,297.22222,275.70333,257.41667,239.665,219.06417,205.81389,66.01223231046932,989.0,847.0,685.0,559.0,0,0.5156826568265682,0.9123616236162362,0.7479608998988878,0.7556777251066948,525.0,0.10198314238203299,16.421198951456777,11.206003858813313,8.468127503564888
6e2f7607-e62c-4928-abee-588e9c5703b3,50,M,100,26,284.0,239.0,225.34167,222.88889,221.29667,182.00833,172.49333,166.56167,158.33889,69.0,253.0,241.0,232.0,228.0,0,0.8028169014084507,0.8908450704225352,0.9446640316205533,0.9539748953974896,56.0,0.12539276325262527,4.115942028985507,3.463768115942029,3.3043478260869565
887fc5ef-484c-4e90-8b69-baf841ac2bbe,66,M,7,7,560.0,463.53333,254.30833,222.70556,196.33,182.08333,179.69,167.38833,161.86944,85.0,511.0,477.0,421.0,357.0,0,0.6375,0.9125,0.9071102348336595,0.7701711546826633,203.0,-0.0720840181025002,6.588235294117647,5.4533332941176464,4.2
17f98b71-9727-46c6-9919-6171755f31ee,40,M,14,14,513.0,488.46667,377.10641,354.30556,318.05667,295.03542,286.27167,278.3225,270.54333,65.07142857142857,508.0,498.0,475.0,441.0,0,0.8596491228070176,0.9902534113060428,0.961548562992126,0.9028251610288989,72.0,-0.053221759146043546,7.88364434687157,7.5066228100987935,6.777167947310648
e24fb480-935a-4bd0-b364-0b30bcdfdf85,34,M,183,127,1423.0,878.4,460.60833,422.93333,389.33667,378.875,368.42833,361.55667,358.56778,79.00273224043715,950.0,916.0,770.0,620.0,0,0.43569922698524244,0.6676036542515812,0.9246315789473684,0.7058287795992714,803.0,0.13403793461845748,18.012035275808405,11.118602801314196,7.84782984610064
75162f36-e478-422f-a66e-127b14b14aea,23,M,1016,1015,2170.0,983.13333,519.16667,509.82222,489.38667,488.52292,484.44,406.70333,395.80167,62.0,1328.0,1218.0,943.0,871.0,0,0.40138248847926267,0.6119815668202765,0.7403112424698796,0.8859429066452258,1299.0,0.6706349298705874,35.0,15.856989193548387,14.048387096774194
b649e891-ddb0-413d-86d7-32444e5f8ec0,42,M,3,2,913.0,441.4,239.675,229.45,228.11667,218.98125,214.38333,192.59583,185.75389,70.0,853.0,588.0,370.0,302.0,0,0.3307776560788609,0.9342825848849945,0.5174677608440796,0.6841866787494336,611.0,0.34725991032456527,13.042857142857143,6.305714285714285,4.314285714285714
ec692b43-9a76-4ca5-976b-67c3de5f2d19,45,M,1,1,460.0,289.06667,197.375,184.05556,181.33667,181.41458,177.57167,159.42833,143.05389,71.0,372.0,324.0,276.0,261.0,0,0.5673913043478261,0.808695652173913,0.777060940860215,0.9029058936473029,199.0,0.36243218970856006,6.47887323943662,4.071361549295775,3.676056338028169
df2dec64-e86b-4b80-b043-3d341d8e97c7,35,M,140,52,1057.0,783.53333,310.425,299.08889,300.95667,241.08125,223.96667,218.59333,208.04278,73.0,1022.0,922.0,654.0,495.0,0,0.46830652790917693,0.9668874172185431,0.766666663405088,0.6317535975144797,562.0,-0.15987945311389407,14.479452054794521,10.733333287671233,6.780821917808219
cf366d21-466d-42e3-a957-ef45e705bca1,51,M,172,170,965.0,823.86667,402.73333,363.36111,314.46333,291.14792,279.065,265.92833,232.89444,72.5,895.0,837.0,766.0,643.0,0,0.666321243523316,0.927461139896373,0.9205214189944134,0.7804660916796161,322.0,-0.08974459155274861,13.310344827586206,11.363678206896552,8.86896551724138
21c0679e-c980-4b3d-a4af-eec220decdb6,31,M,54,54,1298.0,926.26667,480.39167,457.68333,431.14,389.5375,382.27167,357.4,341.11667,72.0,1091.0,1040.0,783.0,674.0,0,0.5192604006163328,0.8405238828967643,0.8490070302474794,0.7276522213629905,624.0,0.019485660677757366,18.02777777777778,12.86481486111111,9.36111111111111
218a2df0-abe2-45f6-a8ce-04249ec0fc77,32,M,2188,2185,1589.0,1218.0,637.09167,549.31667,491.01667,452.64167,444.585,418.4175,407.15528,71.0,1379.0,1303.0,1099.0,1014.0,0,0.6381371932032724,0.8678414096916299,0.883248730964467,0.8325123152709359,575.0,0.08258745414816016,22.380281690140844,17.154929577464788,14.28169014084507
35f3759a-cce9-4f8e-a16f-27c7d516e209,52,M,168,0,997.86594,743.18064,372.27779,353.75063,336.46962,309.7825,310.67154,284.33861,255.16201,100.0,892.0,800.0,627.0,568.0,0,0.5692147384046398,0.8939076525650329,0.8331621524663677,0.7642825571990142,429.86594,0.025862082062946712,9.9786594,7.4318064,5.68
284666ac-a9d9-43ab-9d45-ad1a400aafd8,48,M,100,82,1283.0,872.73333,392.60833,316.17778,307.50333,276.88125,268.23167,249.1875,224.29556,73.0,1111.0,965.0,748.0,618.0,0,0.48168355416991426,0.8659392049883087,0.7855385508550855,0.7081200852040336,665.0,0.040184731556385245,17.575342465753426,11.95525109589041,8.465753424657533
6069d220-683d-4a86-88c4-759b0a4f6b4d,39,M,57,44,1071.0,823.73333,453.55,416.77778,410.11333,386.21667,374.33,351.0325,341.32167,75.0,992.0,919.0,762.0,702.0,0,0.6554621848739496,0.9262371615312792,0.8303763407258065,0.8522175495800322,369.0,0.10258777669426955,14.28,10.983111066666668,9.36
